server_fit,server_ev,supernode-1_fit,supernode-1_ev,supernode-2_fit,supernode-2_ev,supernode-3_fit,supernode-3_ev,supernode-4_fit,supernode-4_ev,supernode-5_fit,supernode-5_ev
971.6838850975037,980.9827733039856,962.2086191177368;971.6347136497498,980.9826219081879,962.2752311229706,977.9802539348602,962.2035505771637;968.4942462444305,977.9791717529297,962.1708607673645;971.5545630455017,980.9817626476288,962.2241015434265;971.5907049179077,980.9796488285065
999.993816614151,1006.2944042682648,990.5018146038055;999.9018025398254,1006.2933855056763,990.4465582370758;999.9056603908539,1006.2942473888397,990.5417332649231,1006.2921960353851,990.4828996658325;999.9459345340729,1006.2889449596405,987.2418699264526;996.765967130661,1006.290994644165
1025.19664478302,1034.4680511951447,1015.7254292964935;1025.147924900055,1031.424546957016,1018.712836265564,1034.4669663906097,1012.6840081214905;1025.073731660843,1031.4237461090088,1015.6706206798553;1025.105453968048,1034.4678914546967,1015.7203254699707;1022.064995765686,1031.4226415157318
1053.4528102874756,1062.7638750076294,1040.81094956398;1053.3334200382233,1062.7633311748505,1043.8587729930878,1059.7572326660156,1043.7938351631165;1053.3564190864563,1059.7562747001648,1043.8097085952759;1053.40407371521,1059.7550220489502,1043.7484557628632;1050.2757637500763,1059.6714293956757
1081.5541143417358,1090.85249710083,1072.1405029296875;1081.3988761901855,1087.845871925354,1072.185420513153,1090.8518815040588,1072.0688617229462;1081.4547326564789,1087.8440175056458,1069.134301185608;1081.4214944839478,1087.8051681518555,1072.0853555202484;1081.4954056739807,1087.8448531627655
1112.555780172348,1121.8523409366608,1100.2241456508636;1112.506488084793,1118.7861762046814,1103.3549454212189,1121.8517293930054,1103.14457654953;1112.4154574871063,1118.787678718567,1100.177114725113;1112.4555125236511,1118.844987154007,1100.2101874351501;1109.463868379593,1118.8438198566437
1140.8653943538666,1150.1764469146729,1131.373785495758;1140.7340245246887,1147.1678969860077,1131.4404213428497;1140.7750539779663,1147.1690440177917,1134.1961102485657,1147.0907106399536,1131.444039106369;1140.8160116672516,1150.1758646965027,1131.4404249191284;1140.7017273902893,1147.1697680950165
1169.0776362419128,1178.3833754062653,1159.5953209400177;1168.8918597698212,1175.3792576789856,1159.6008744239807;1168.9900534152985,1178.3816409111023,1159.5117857456207;1168.9595029354095,1175.3684647083282,1156.5669088363647;1169.0279116630554,1175.378056526184,1159.6662776470184,1178.3831510543823
1197.1406404972076,1206.4390454292297,1187.7651743888855,1203.363691329956,1187.7254467010498;1197.0914323329926,1206.4384808540344,1187.678077697754;1196.99818110466,1206.3684639930725,1187.65336227417;1197.015435218811,1206.4276235103607,1184.7217643260956;1197.051049232483,1203.420556306839
1225.3957061767578,1231.6911816596985,1215.849371433258;1225.289469242096,1231.6256732940674,1215.8970911502838;1222.210566997528,1231.6860933303833,1215.9478981494904,1231.680534362793,1212.839272737503;1225.337340593338,1231.6905899047852,1215.8794105052948;1225.2762098312378,1231.624845981598
1250.5877821445465,1259.9181978702545,1241.1015057563782;1247.4504690170288,1259.9178986549377,1241.0921404361725;1250.4966294765472,1256.9137589931488,1241.1340401172638;1250.46066904068,1256.915827035904,1241.1056253910065;1250.5369396209717,1259.8911094665527,1241.197086572647,1256.9145920276642
1278.6816353797913,1287.9612691402435,1269.2470746040344;1275.65660738945,1287.960685491562,1269.361783504486,1284.9348587989807,1269.3015747070312;1278.6324605941772,1284.956643819809,1269.2821130752563;1275.6609587669373,1284.9557440280914,1269.2821090221405;1275.6205072402954,1284.9547231197357
1307.0020740032196,1316.3113684654236,1300.4678287506104,1316.3094110488892,1297.5200300216675;1306.9506618976593,1316.310308933258,1297.488409280777;1303.891262769699,1313.3085317611694,1297.5296957492828;1306.8773124217987,1313.3096334934235,1297.5296983718872;1306.9103281497955,1316.311215877533
1335.0953376293182,1341.3701570034027,1322.6500611305237;1335.0039286613464,1341.335030078888,1325.690416097641,1341.3656601905823,1325.6506323814392;1334.9536626338959,1341.3699972629547,1325.6185202598572;1334.9996507167816,1341.3686809539795,1322.650064945221;1335.045269727707,1341.3672659397125
1360.2484920024872,1369.5348951816559,1350.7820558547974;1360.189168214798,1369.4724798202515,1350.8301255702972,1366.5003020763397,1350.6585671901703;1360.1447541713715,1366.5278310775757,1347.7401096820831;1360.1080713272095,1369.5343194007874,1350.7499814033508;1357.122579574585,1366.5287721157074
1394.2908647060394,1403.617416381836,1375.8888623714447;1394.2388589382172,1403.6111030578613,1378.9121522903442;1391.169481754303,1403.6168134212494,1381.924819469452,1403.5372252464294,1381.8725175857544;1388.2033421993256,1400.6033890247345,1378.9069411754608;1388.1984989643097,1400.6052572727203
1422.459644317627,1431.7413988113403,1413.0047373771667;1422.3484644889832,1428.69962143898,1409.966280221939;1422.3434855937958,1428.7271234989166,1413.02090883255;1422.4106674194336,1431.7407965660095,1412.962902545929;1422.3735213279724,1431.7399249076843,1413.0671203136444,1431.7356333732605
1450.6293289661407,1456.9485504627228,1441.1012170314789;1450.48282456398,1456.9458031654358,1441.151086807251;1450.5799238681793,1456.941642522812,1441.1375577449799;1450.508787870407,1456.9171705245972,1441.1922736167908,1456.9482583999634,1438.063515663147;1450.5369107723236,1456.9366602897644
1475.8000118732452,1485.0916180610657,1466.3557600975037;1475.700856924057,1482.0689070224762,1466.3957829475403,1482.0887274742126,1463.3083806037903;1475.7107384204865,1482.087035894394,1466.3519546985626;1475.7507717609406,1482.0880010128021,1466.2955329418182;1472.6545746326447,1485.091430425644
1503.9956526756287,1510.3040707111359,1494.6124167442322,1510.2622575759888,1494.566344499588;1503.869869709015,1510.301284790039,1491.5091078281403;1503.8962304592133,1510.3031373023987,1494.5621891021729;1503.9373977184296,1510.3039059638977,1494.5136315822601;1503.8467981815338,1510.3022966384888
1529.1269381046295,1538.4435863494873,1519.788807630539,1538.44291806221,1519.7177674770355;1526.051748752594,1538.4383652210236,1519.723120212555;1529.0184614658356,1535.4180455207825,1519.6828813552856;1529.0760090351105,1535.4275767803192,1519.7485308647156;1526.0710768699646,1535.4284255504608
1557.3708572387695,1563.671300649643,1547.8762187957764;1557.3212502002716,1563.667507648468,1547.8762142658234;1557.2178027629852,1563.6709377765656,1547.9468247890472,1563.6692278385162,1547.8991384506226;1557.279368877411,1563.6665253639221,1547.833801984787;1557.2749059200287,1563.668395280838
1582.4669919013977,1588.767109155655,1572.9693133831024;1582.3434944152832,1588.7661752700806,1573.0322346687317;1582.357238292694,1588.7644650936127,1573.0322306156158;1582.3234674930573,1588.7669491767883,1573.0854077339172,1588.7597224712372,1570.003928899765;1582.41774725914,1588.76526927948
1607.552612066269,1616.8420269489288,1598.1121654510498;1607.5029292106628,1613.8368120193481,1598.1527771949768,1616.8414452075958,1595.0769200325012;1607.4286603927612,1613.8350145816803,1598.0521059036255;1607.4614562988281,1613.8358030319214,1598.078055381775;1607.4335832595825,1616.799477338791
1635.6211380958557,1644.8979070186615,1623.178893327713;1635.4940917491913,1644.8973138332367,1626.153326034546;1635.5229985713959,1644.8943581581116,1626.1293530464172;1635.4798798561096,1641.8892114162445,1626.2137334346771,1641.890055656433,1623.1743047237396;1635.5626437664032,1641.8909196853638
1663.8297686576843,1673.1246910095215,1654.37104845047;1663.6778628826141,1670.1153092384338,1654.3672199249268;1663.7458891868591,1673.1241009235382,1654.4170055389404,1670.11430478096,1654.375137090683;1660.6802780628204,1670.1161737442017,1654.3324520587921;1663.7047655582428,1670.1171491146088
1692.0535435676575,1701.3347482681274,1682.6207497119904,1698.32896900177,1682.5753557682037;1688.9632441997528,1701.3341541290283,1682.5558156967163;1691.9575204849243,1698.3316168785095,1682.5713851451874;1692.0043137073517,1698.3307847976685,1682.5111832618713;1688.9671845436096,1698.3298816680908
1720.1846311092377,1729.4791882038116,1710.7164964675903;1720.0811159610748,1729.47669506073,1710.6941921710968;1720.1353833675385,1729.4789295196533,1710.7625148296356;1717.0516247749329,1726.4737930297852,1710.8019921779633,1726.4749467372894,1710.7366256713867;1720.036450624466,1726.4729053974152
1748.3532071113586,1754.647524356842,1738.8503057956696;1745.1618945598602,1754.6401751041412,1738.8726177215576;1748.2640883922577,1754.647222995758,1738.9090702533722,1754.6337838172913,1738.850310087204;1748.2640852928162,1754.6443004608154,1735.8243327140808;1748.3039844036102,1754.6235103607178
1773.5165643692017,1783.0029621124268,1764.0559327602386;1773.4163701534271,1779.9948160648346,1763.9941637516022;1773.4005720615387,1783.0027868747711,1764.0559282302856;1773.4579205513,1779.9928007125854,1764.1021783351898,1779.994017124176,1761.0076189041138;1773.3718543052673,1779.9962379932404
1801.8132529258728,1811.1049709320068,1792.4137320518494,1808.0952458381653,1789.3081269264221;1798.6736652851105,1808.0962672233582,1789.3325164318085;1801.6903893947601,1808.097405910492,1792.3609280586243;1801.7217860221863,1811.1043784618378,1789.3546750545502;1801.7621347904205,1808.09831905365
1830.0628814697266,1839.3716835975647,1820.5776994228363;1829.9696910381317,1839.371461391449,1820.5817425251007;1829.9062650203705,1839.369954109192,1820.629124879837,1836.3361465930939,1817.5124897956848;1829.973549604416,1836.36984872818,1820.569085597992;1830.0140533447266,1836.3687810897827
1858.2079727649689,1864.5309746265411,1851.7244157791138,1864.509301662445,1848.737459897995;1858.1580955982208,1864.5300405025482,1848.7684466838837;1858.1127216815948,1864.5282299518585,1848.772872209549;1858.0553789138794,1864.5308012962341,1845.7356703281403;1858.1173605918884,1864.529099225998
1883.3687951564789,1892.6770179271698,1873.8324444293976;1883.3195745944977,1889.6719782352448,1873.8510210514069;1880.2020919322968,1889.6711342334747,1873.9430389404297,1889.6696064472198,1873.8957221508026;1883.2420637607574,1892.6763639450073,1873.8649871349335;1883.277663230896,1889.6704399585724
1911.7577066421509,1921.0580172538757,1902.2421145439148;1911.6537947654724,1918.0470819473267,1902.197520494461;1911.653799533844,1918.0480053424835,1902.2382843494415;1911.698771238327,1918.0110440254211,1905.2153298854828,1921.0572831630707,1902.2470269203186;1911.6018335819244,1918.049060344696
1939.920466184616,1949.2111420631409,1927.4149050712585;1939.7982580661774,1949.2110214233398,1930.4662988185883;1939.8022811412811,1949.2094407081604,1930.5157220363617,1946.2095174789429,1930.4238793849945;1939.8706140518188,1946.1716735363007,1930.466295003891;1939.819461107254,1946.2086555957794
1968.1215372085571,1980.3901624679565,1958.6129443645477;1968.0722606182098,1980.3787145614624,1958.6685922145844;1968.0239424705505,1980.3769793510437,1958.6733951568604;1965.0352718830109,1977.3879210948944,1958.720929145813,1980.389980316162,1958.598504781723;1965.035267829895,1980.3779776096344
1999.2413864135742,2005.5803542137146,1989.7596290111542;1999.124402999878,2005.5797669887543,1989.762823343277;1999.151469707489,2005.57013630867,1989.8033862113953,2005.5745515823364,1989.6970851421356;1999.1919901371002,2005.563728094101,1989.7251880168915;1999.1201078891754,2005.5218994617462
2024.6397137641907,2033.9332926273346,2014.9050483703613;2024.5504081249237,2030.9265894889832,2014.9542140960693;2024.590990781784,2033.9326837062836,2011.9274668693542;2024.2408759593964,2030.9237442016602,2015.0062634944916,2030.925773859024,2014.963469028473;2024.550411939621,2030.9247772693634
2052.8459305763245,2062.1379153728485,2043.3357319831848;2052.6937959194183,2059.1292803287506,2046.3273701667786,2062.1377515792847,2043.326681137085;2049.679538011551,2059.130120038986,2043.2838644981384;2052.769731760025,2059.1310443878174,2043.331167459488;2052.715234041214,2059.12833070755
2083.933797121048,2093.2186493873596,2071.5951352119446,2090.2089915275574,2071.5263109207153;2080.8507401943207,2090.2078738212585,2071.4746530056;2083.8835620880127,2093.2180502414703,2071.5263142585754;2080.8947925567627,2090.2099363803864,2068.4772398471832;2080.9020490646362,2090.1895184516907
2112.1221795082092,2121.410069704056,2099.636148929596;2111.9802479743958,2121.409517765045,2102.6555137634277;2112.029334783554,2121.4046382904053,2105.6867661476135,2121.391668319702,2102.659654855728;2111.9953060150146,2118.398400068283,2102.643843650818;2112.0697996616364,2121.373639345169
2140.191591024399,2149.518701314926,2130.7521409988403;2137.083832025528,2149.518534183502,2130.819968223572,2146.51051402092,2130.7716839313507;2140.0651218891144,2146.5114421844482,2130.721004486084;2140.09979224205,2146.5077846050262,2127.7552406787872;2140.141857624054,2146.512552022934
2172.165905714035,2181.4232637882233,2162.475522518158,2181.4226336479187,2159.3642439842224;2172.0477859973907,2178.4766278266907,2159.335188627243;2172.117484807968,2178.4756870269775,2162.4208767414093;2172.076933145523,2178.4739677906036,2162.4302146434784;2172.0218076705933,2178.474747657776
2203.2600462436676,2212.5718603134155,2190.7975704669952;2200.1561920642853,2209.562476873398,2190.8471076488495,2209.565148830414,2187.7605862617493;2200.162657260895,2209.5643031597137,2190.766629219055;2203.1967186927795,2212.5712723731995,2187.7782328128815;2200.156195163727,2209.5633869171143
