server_fit,server_ev,supernode-1_fit,supernode-1_ev,supernode-2_fit,supernode-2_ev,supernode-3_fit,supernode-3_ev,supernode-4_fit,supernode-4_ev,supernode-5_fit,supernode-5_ev
1345.8447244167328,1364.1486916542053,1324.1490623950958;1342.7735068798065,1355.1494028568268,1321.2192113399506;1333.5118215084076;1345.7380232810974,1355.1453948020935,1345.16446018219,1364.1474754810333,1318.195382118225;1333.5427038669586,1355.0781075954437,1321.1954448223114;1330.4458763599396;1345.7910006046295,1355.138442993164
1404.0274720191956,1422.3262331485748,1379.6059515476227;1403.9666812419891,1422.2835533618927,1379.4072635173798;1388.715449810028;1400.9330458641052,1413.3134520053864,1400.637290239334,1422.325006723404,1376.407105922699;1388.701316833496;1400.9648959636688,1413.2783348560333,1373.4783954620361;1391.7160604000092,1413.2761425971985
1471.6088814735413,1492.916758775711,1434.8105356693268;1459.337512254715,1477.9020726680756,1434.7698464393616;1446.9952244758606;1459.3074707984924;1471.5478348731995,1483.9126617908478,1461.8253877162933,1492.9158437252045,1434.7512619495392;1447.0478472709656;1471.5381317138672,1480.8983290195465,1431.750064611435;1447.0123836994171;1459.2814424037933;1468.5371823310852,1480.9056141376495
1548.1049754619598,1572.3860960006714,1508.296705007553;1520.5751876831055;1532.8093936443329;1545.0490190982819,1557.5327622890472,1508.3283190727234;1529.8082983493805;1548.0542342662811,1554.5198922157288,1535.2696356773376,1572.3849213123322,1505.1814227104187;1520.5376958847046;1532.8490314483643,1557.5269107818604,1505.1755774021149;1520.6087141036987;1545.0090420246124,1557.5208563804626
1636.4409866333008,1654.678961277008,1584.76229262352;1597.1414551734924,1642.7233288288116,1587.809292793274;1609.3574748039246,1645.7297282218933,1611.8154032230377,1654.677762746811,1584.7850334644318;1597.1070261001587;1636.390418767929,1645.6724681854248,1584.6821517944336;1594.051032781601;1618.321364402771,1645.735934495926
1691.6516423225403,1709.9632983207703,1667.0377810001373;1679.3506050109863,1700.8838412761688,1667.0691769123077;1679.3007888793945;1688.5097835063934,1700.945852279663,1691.1083562374115,1709.9621579647064,1667.098865032196;1691.5923476219177,1700.9527418613434,1667.001800775528;1676.3311233520508;1691.58864402771,1697.9398138523102
1759.2694523334503,1780.550490617752,1722.2343015670776;1734.504587173462;1746.8251242637634;1759.1958606243134,1768.5639097690582,1725.3416659832;1746.787032842636;1759.1845536231995,1765.5283744335175,1752.2790365219116,1780.5492775440216,1722.3016293048859;1734.5613770484924;1746.8555269241333,1768.5377280712128,1722.3054609298706;1734.6048550605774;1759.1958572864532,1768.555186510086
1832.794481754303,1863.1413433551788,1792.8033621311188;1805.3214790821075;1829.783783197403,1848.1239366531372,1792.9368562698364;1817.55517911911,1845.1207828521729,1822.8552043437958,1863.140599489212,1792.9066534042358;1805.2913348674774;1817.51571393013;1832.7437970638275,1842.1163585186005,1789.827348947525;1805.1108524799347;1814.481620311737;1829.7837419509888,1839.1160390377045
1900.144870519638,1927.468041419983,1875.5543673038483;1887.7528867721558;1900.0873544216156,1909.4440166950226,1875.5923228263855;1900.0837042331696,1909.4430158138275,1899.5110948085785,1927.466877937317,1875.5266432762146;1887.8277509212494,1912.4505062103271,1875.5543639659882;1887.786667585373;1900.0415561199188,1909.360549211502
1979.6690244674683,2000.9882287979126,1939.9810256958008;1955.0896153450012;1967.3487293720245,1988.910847902298,1942.758484363556;1955.124089717865;1979.567262172699,1988.972186088562,1970.0059156417847,2000.9870579242706,1939.9638879299164;1955.0896117687225;1967.306096315384;1976.5541369915009,1988.9689943790436,1942.931848526001;1967.272598028183;1976.540152311325,1988.905294418335
2050.3463184833527,2068.729784965515,2013.274931192398;2025.610144853592;2037.9398875236511;2050.282836675644,2059.779477119446,2013.3357138633728;2025.6358587741852;2050.2919175624847,2059.7696373462677,2043.3220670223236,2068.7285969257355,2013.3471386432648;2025.5827610492706;2037.9841783046722,2059.783139228821,2013.3874642848969;2037.9494080543518;2050.2864282131195,2059.7810657024384
2117.8800106048584,2139.181347131729,2084.0340025424957;2105.6267364025116,2127.1622750759125,2080.9966835975647;2090.2862541675568;2105.5955305099487;2117.799963235855,2127.2481079101562,2108.0727648735046,2139.180155992508,2081.044908761978;2093.3263161182404;2102.577621459961;2117.815614938736,2127.233033657074,2081.059995651245;2093.3672449588776;2114.814725637436,2127.2470722198486
2188.5775003433228,2212.8080489635468,2151.6065254211426;2166.877567768097;2188.347634792328,2197.831054210663,2151.6116456985474;2163.880879163742;2176.182052373886,2197.771574497223,2178.653249979019,2212.8069133758545,2151.6719677448273;2176.1449842453003;2185.5240857601166,2197.8261182308197,2148.481822490692;2163.8162298202515;2173.110237121582;2188.5294785499573,2197.828985929489
2261.5710067749023,2282.778812646866,2252.273911714554;2261.4335203170776,2270.769782781601,2225.2369315624237;2234.459171772003;2252.68967962265,2270.8202228546143,2252.3046536445618,2282.7774155139923,2222.2132546901703;2237.4466767311096;2249.7012774944305;2261.475965499878,2270.8224256038666,2222.1922373771667;2237.464378595352;2246.675251722336;2261.4902260303497,2270.8215634822845
2322.5990602970123,2347.0863592624664,2295.0786669254303;2304.331803560257;2322.548134326935,2332.079171180725,2298.124901533127;2322.533669948578,2332.0690145492554,2322.0881068706512,2347.0852184295654,2295.0220444202423;2307.2949154376984;2319.526577949524,2332.070049762726,2295.0786702632904;2307.331547021866,2332.0759494304657
2402.1996591091156,2423.4634249210358,2359.431937932968;2377.613564014435;2393.0930223464966,2411.4463052749634,2359.3850512504578;2371.6483244895935;2383.899047613144;2402.1482467651367,2411.44855594635,2386.4761757850647,2423.4622614383698,2359.4657468795776;2383.8944075107574;2396.150218486786,2411.3969366550446,2356.366077899933;2374.652692556381;2386.919499397278,2408.446814775467
2472.706780910492,2493.9815883636475,2435.8206837177277;2448.13698220253;2472.5835239887238,2482.0368955135345,2435.874188184738;2460.3944001197815;2472.6105196475983,2482.0472779273987,2465.856820821762,2493.9808418750763,2432.7278208732605;2448.107594013214;2460.429048538208,2481.9729323387146,2435.84388756752;2445.082645177841;2460.3988556861877;2469.6117084026337,2482.0429258346558
2534.0844764709473,2552.3574690818787,2509.537501335144;2534.027555704117,2543.3373413085938,2506.448024749756;2518.7465517520905;2531.015205144882,2543.343645334244,2530.267457962036,2552.356226205826,2509.4993295669556;2521.6929121017456,2543.3495733737946,2506.2266750335693;2518.7364382743835;2531.020447254181,2540.3312940597534
2592.3557045459747,2616.566802740097,2564.6057715415955;2580.095076560974,2604.6287388801575,2564.779938220978;2580.050261259079;2589.2323608398438,2601.627534389496,2588.782732486725,2616.5660531520844,2564.810886621475;2592.3041977882385,2601.626175880432,2564.779942035675;2573.988873720169;2592.295548915863,2601.621707677841
2662.6638400554657,2680.9161031246185,2628.8070228099823;2644.0728137493134;2662.575567960739,2671.8632669448853,2628.8952131271362;2641.096108675003;2653.3738489151,2668.9094789028168,2652.9708161354065,2680.915046930313,2628.9261338710785;2650.341826915741;2662.6128346920013,2671.8781747817993,2625.8042209148407;2641.067276239395;2650.319365978241;2662.6093831062317,2671.9161982536316
2720.761420249939,2739.0223577022552,2693.216254711151;2705.414346933365;2720.7047996520996,2729.972266435623,2693.2526874542236;2720.701746940613,2729.9736182689667,2717.276853084564,2739.0216104984283,2690.2147583961487;2708.452292919159,2730.0294654369354,2690.1994137763977;2705.4287390708923;2714.606210231781,2730.024337530136
2779.117710828781,2797.4224667549133,2751.532001018524;2763.8426065444946,2788.416773080826,2751.535702228546;2763.807926416397;2779.0547337532043,2788.4126212596893,2775.5301105976105,2797.4212980270386,2751.5749740600586;2776.071567773819,2788.420773267746,2751.4852328300476;2760.78413939476;2776.0465035438538,2788.3352131843567
2846.6128067970276,2864.9677193164825,2809.837438106537;2834.305792093277;2846.53342294693,2852.9539833068848,2809.774379014969;2822.0200579166412;2837.343969106674,2858.8344190120697,2836.7789092063904,2864.9665234088898,2809.8029959201813;2819.2646446228027;2834.263150691986;2846.5646789073944,2855.9620401859283,2806.7557134628296;2822.0542409420013;2843.5405220985413,2855.967743396759
2917.2187163829803,2935.55428481102,2880.332917690277;2901.8420968055725;2917.1510038375854,2926.5271229743958,2877.2728350162506;2889.526354074478;2901.853900194168;2917.166138648987,2932.536360025406,2904.3503403663635,2935.5531265735626,2877.3164155483246;2886.5774092674255;2901.8845019340515,2926.5348238945007,2874.317530632019;2889.636694431305;2911.143313407898,2926.5400512218475
2975.5573120117188,2996.889174938202,2950.920641183853;2960.155686378479;2975.4318358898163,2984.8656277656555,2950.969447374344;2975.5047018527985,2984.876622915268,2974.999695777893,2996.887995481491,2944.9540507793427;2963.2120242118835;2975.501249551773,2984.871704339981,2944.9504582881927;2963.2477321624756,2984.7819154262543
3043.123539686203,3058.436913728714,3015.32492351532;3027.8281700611115;3043.0611238479614,3052.422552585602,3009.3116364479065;3021.5600521564484;3043.0406420230865,3052.4293456077576,3033.3419008255005,3058.4356360435486,3009.278616666794;3018.57954788208;3030.9377434253693,3052.3486676216125,3009.2443990707397;3018.562848329544;3030.78115773201;3043.013814687729,3049.418045759201
3098.5572316646576,3116.890666246414,3070.803307533264;3083.160569190979;3098.4933433532715,3107.8729195594788,3070.7083797454834;3083.123402118683;3098.4894728660583,3107.87686252594,3094.8346927165985,3116.889204978943,3070.875986099243;3095.4280273914337,3104.8603262901306,3070.8345181941986;3083.1974682807922,3107.865966320038
3166.2254598140717,3181.524253845215,3129.3248722553253;3150.8178844451904;3166.133340358734,3175.5191462039948,3129.2944502830505;3138.572138786316;3153.8572318553925,3172.510550737381,3156.334494829178,3181.521620988846,3129.176015138626;3150.536043405533;3163.1162478923798,3175.53186917305,3129.264702796936;3138.5819149017334;3153.814935207367;3163.1208131313324,3175.5267531871796
3230.7162132263184,3252.067885875702,3193.7962803840637;3206.141304731369;3227.6634969711304,3240.0628213882446,3196.8593628406525;3218.432173013687,3240.067863702774,3226.8787322044373,3252.066680431366,3193.78408741951;3206.1018121242523;3218.350818157196;3230.6186261177063,3240.058579683304,3193.851854801178;3203.122278213501;3218.402240753174;3230.668473005295,3236.9874527454376
3301.3289721012115,3322.648586511612,3264.4050571918488;3276.7753913402557;3298.20445728302,3310.637657403946,3264.5178616046906;3285.992326259613;3301.2737464904785,3310.6306846141815,3294.528477907181,3322.6474030017853,3264.472933292389;3276.7415659427643;3289.0637249946594,3310.578505754471,3264.4568819999695;3273.7203936576843;3289.0040287971497;3301.258042573929,3310.575984477997
3369.174284219742,3390.470760345459,3335.1360976696014;3347.535306453705;3369.121040582657,3378.4302637577057,3335.141075849533;3347.4863946437836;3359.7552773952484,3375.4421854019165,3358.9885969161987,3390.4695386886597,3335.2068705558777;3356.771180868149;3369.0601954460144,3378.4505610466003,3331.998077392578;3347.5012505054474;3356.7538497447968;3369.117448568344,3375.44109082222
3430.4886178970337,3451.7481513023376,3402.823131084442;3415.1551151275635;3424.410889863968,3439.6902544498444,3402.8274397850037;3415.1959948539734,3439.687346458435,3423.8823475837708,3451.746965646744,3402.8687584400177;3430.4257328510284,3436.7247231006622,3402.8398566246033;3415.1622307300568;3424.390679836273,3439.688545227051
