server_fit,server_ev,supernode-1_fit,supernode-1_ev,supernode-2_fit,supernode-2_ev,supernode-3_fit,supernode-3_ev,supernode-4_fit,supernode-4_ev,supernode-5_fit,supernode-5_ev
886.6579451560974,904.9816117286682,855.8986587524414;868.1895143985748;883.4132208824158,895.9649422168732,855.8845043182373;868.2096996307373;883.4249370098114,895.9668183326721,876.9381754398346,904.9804725646973,852.8757424354553;865.1111073493958;874.3838739395142;886.5848579406738,895.8792700767517,849.8747923374176;865.1062972545624;874.3400292396545;886.5996179580688,895.9654886722565
947.8280313014984,966.1042530536652,920.355242729187;932.5382742881775;947.7724943161011,960.0990536212921,920.3745172023773;932.5564596652985;944.7484884262085,957.0882468223572,941.4040470123291,966.1031165122986,917.3447978496552;929.5386736392975;941.7405776977539,957.0901169776917,914.3248755931854;929.5576395988464;938.749757528305,957.0892403125763
1015.1569452285767,1036.5425417423248,981.4311606884003;993.6204788684845;1005.7848048210144,1024.5230419635773,978.4616947174072;990.6494610309601;1002.8740265369415;1015.080162525177,1024.5173852443695,1005.4779167175293,1036.5413980484009,978.4272294044495;990.6667075157166;1002.8954341411591,1021.5132677555084,978.4832761287689;993.6085984706879;1002.7832500934601;1015.0893692970276,1024.5294218063354
1079.3665580749512,1097.6297869682312,1051.8875987529755;1064.0882377624512,1088.6061861515045,1048.8508994579315;1064.0623195171356;1079.2411692142487,1088.6135020256042,1072.8804440498352,1097.628497838974,1051.877289056778;1076.0594041347504,1088.5969529151917,1045.8547570705414;1061.0590419769287;1076.2326211929321,1088.6202352046967
1140.5874342918396,1158.8347945213318,1110.135262966156;1122.365053653717;1131.5466606616974,1149.8177857398987,1109.9684953689575;1128.3645646572113;1140.5313079357147,1149.8250229358673,1133.9856107234955,1158.8336005210876,1110.099984884262;1119.3327915668488;1134.543268918991,1149.834475517273,1110.1352598667145;1122.398159980774;1137.5262150764465,1149.8293874263763
1204.6266367435455,1225.8655066490173,1171.1047587394714;1186.3321285247803;1195.5624072551727,1213.8479475975037,1171.1714832782745;1186.4183900356293;1204.5719983577728,1213.8464324474335,1198.1834080219269,1225.8643329143524,1171.1714797019958;1180.393390417099;1201.7005376815796,1210.841905593872,1171.129849433899;1180.3227648735046;1198.7054398059845,1210.8224711418152
1271.6287949085236,1290.083787202835,1244.2078790664673;1253.358057975769;1268.5380275249481,1281.073983669281,1238.184940814972;1250.3914239406586;1271.5762813091278,1280.9167120456696,1262.2212488651276,1290.0826377868652,1238.2152924537659;1256.368232011795;1265.5201742649078,1281.0678572654724,1238.1808066368103;1250.3658244609833;1262.565644979477,1281.0554168224335
1335.989978313446,1357.2165033817291,1302.3331792354584;1314.5820932388306;1326.737843990326,1342.1997730731964,1302.4069998264313;1326.615582704544,1345.2159876823425,1326.3977043628693,1357.2153677940369,1311.3604183197021;1323.587275505066;1332.897658586502,1345.1877343654633,1302.369637966156;1314.582096338272;1323.7209920883179;1335.9303123950958,1345.2111456394196
1406.3663761615753,1424.6102666854858,1372.5777130126953;1381.913850069046;1394.154703617096,1415.5958104133606,1372.5925459861755;1384.9370982646942;1397.1030521392822,1415.597515821457,1396.5701200962067,1424.609525680542,1369.5394616127014;1381.9389517307281;1394.1057600975037;1406.3116121292114,1415.5849928855896,1366.545511007309;1381.8963859081268;1394.1300113201141;1403.2966883182526,1415.5999643802643
1464.5220177173615,1479.8859615325928,1436.8871388435364;1452.19815325737;1464.4309558868408,1473.86967086792,1439.9055154323578;1452.1547412872314;1464.3967518806458,1473.8713159561157,1463.96258187294,1479.8847923278809,1436.920414686203;1452.198150396347;1464.4342296123505,1470.8689348697662,1433.8917334079742;1449.0848133563995;1464.3789110183716,1473.8730037212372
1528.8234379291534,1547.065467596054,1495.1637558937073;1507.3677027225494;1519.6262261867523,1547.0642890930176,1495.19047665596;1504.3466362953186;1516.5574162006378;1528.7612159252167,1535.0418021678925,1519.2348008155823,1547.0588774681091,1492.2288043498993;1504.4902753829956;1519.6216502189636,1538.0533230304718,1492.2028348445892;1501.4378929138184;1516.5529310703278;1528.7725059986115,1535.0459005832672
1586.8740148544312,1608.221163034439,1562.3319997787476;1574.6151504516602;1586.8208932876587,1596.1924080848694,1562.347945690155;1574.654789686203;1586.8170869350433,1596.1980233192444,1583.397093296051,1608.219985961914,1559.285474061966;1568.627406835556;1583.8190021514893,1596.208676815033,1559.3245134353638;1571.6237819194794;1580.8045017719269,1596.2037227153778
1648.1201810836792,1666.4010577201843,1620.5157570838928;1632.7783982753754;1644.9993414878845,1666.399878501892,1620.5884487628937;1635.851595878601;1648.057715177536,1657.389794588089,1644.5634746551514,1666.3886692523956,1620.5884456634521;1632.8436617851257;1648.0435254573822,1657.383701324463,1620.5496685504913;1629.7666404247284;1645.018631219864,1657.3763749599457
1715.6615812778473,1733.94917678833,1678.91215467453;1691.1622400283813;1703.3952779769897;1715.5676107406616,1724.9330642223358,1678.8964383602142;1703.1884262561798;1715.6038842201233,1724.9122776985168,1705.7489757537842,1733.9479839801788,1678.960268497467;1691.235191822052;1700.3842043876648;1712.5657839775085,1724.938039302826,1678.9602718353271;1691.2576384544373;1715.5867881774902,1724.9240214824677
1783.1388049125671,1801.381906747818,1746.3730413913727;1758.601613998413;1779.7902209758759,1792.3659284114838,1746.331392288208;1767.5904819965363;1779.7430782318115,1792.382030248642,1773.294899225235,1801.3807489871979,1746.2889866828918;1758.5709657669067;1767.7339692115784;1783.075228214264,1792.3681836128235,1746.285353899002;1755.519249677658;1770.7627313137054;1783.0871005058289,1789.3653852939606
1844.1891560554504,1862.4592497348785,1816.6767835617065;1828.8745477199554;1844.1346395015717,1850.4204258918762,1813.6819105148315;1825.8893654346466;1835.1641845703125,1853.4467372894287,1834.6977095603943,1862.458014011383,1813.6483108997345;1825.8734338283539;1835.1686120033264,1856.4486792087555,1819.6981689929962;1831.8770184516907;1844.1379992961884,1853.4443867206573
1908.575125694275,1929.8133528232574,1874.8282811641693;1890.1091663837433;1899.2683165073395,1917.8095359802246,1874.8583812713623;1887.1257636547089;1902.2609543800354,1917.8141136169434,1901.9682562351227,1929.8121185302734,1874.8583776950836;1887.0874907970428;1896.278324842453;1908.5187575817108,1917.8218438625336,1871.7671613693237;1887.0510392189026;1896.2901952266693;1908.514230966568,1917.8024027347565
1969.702112197876,1987.9789853096008,1942.1741144657135;1957.3778359889984;1969.6251208782196,1978.9671144485474,1942.1777141094208;1957.3432643413544;1966.537817955017,1978.9700648784637,1963.214019536972,1987.9777920246124,1939.1237080097198;1951.310621023178;1969.6370372772217,1978.9466693401337,1939.1082508563995;1960.3351962566376;1969.6211004257202,1978.963718175888
2025.1177985668182,2043.3681907653809,2000.5249009132385;2024.7945010662079,2034.356567621231,2000.4919590950012;2012.7231781482697;2025.0659322738647,2034.3554956912994,2024.4107275009155,2043.3669986724854,2000.52490401268;2012.765038728714,2031.3549618721008,2000.487174987793;2009.694245815277;2025.0497527122498,2031.3343579769135
2089.5656292438507,2107.8195469379425,2055.857765674591;2071.1045429706573;2083.2934753894806,2098.8052308559418,2055.814524412155;2071.067140340805;2083.296720266342,2098.803786277771,2082.8738236427307,2107.818404197693,2055.857768535614;2068.0904603004456;2077.257915019989;2089.49631524086,2098.8070528507233,2055.8109078407288;2068.057233572006;2077.275841474533;2089.5121092796326,2104.8160576820374
2147.699412584305,2168.9992010593414,2120.1802690029144;2135.4599356651306;2147.614584207535,2156.986726284027,2120.1696882247925;2132.4401705265045;2147.6370651721954,2156.9922540187836,2147.31999707222,2168.9979865550995,2120.0700266361237;2132.3386104106903;2147.5216948986053,2153.978298187256,2117.109561920166;2132.322143793106;2141.5053544044495,2156.9798588752747
2211.726063966751,2232.988266468048,2184.284481048584;2196.4710977077484;2211.678169965744,2220.9885165691376,2184.2617728710175;2196.4710936546326;2208.624278783798,2217.973148584366,2205.292392015457,2232.9873747825623,2181.274076461792;2193.4553983211517;2202.614499807358,2220.9827873706818,2181.2904512882233;2190.4605934619904;2205.611160516739,2220.9935278892517
2281.9808752536774,2303.216989994049,2245.3083531856537;2257.5818819999695;2269.763802051544,2291.2032821178436,2245.3083498477936;2257.581877231598;2272.764215707779,2288.2077956199646,2272.2318646907806,2303.2158472537994,2245.2599074840546;2257.4908022880554;2269.7313182353973;2278.8906602859497,2291.213321208954,2242.2515201568604;2257.468286037445;2269.679426908493;2281.896670818329,2288.1927909851074
2352.124842405319,2370.3721692562103,2318.552049636841;2330.704733133316;2348.882504224777,2358.3551704883575,2315.613179922104;2327.8144612312317;2348.8860518932343,2361.3621315956116,2342.5969524383545,2370.370986700058,2315.5690598487854;2324.7806437015533;2339.8832392692566;2352.069598197937,2358.351073026657,2315.64302277565;2327.688542366028;2339.8832433223724;2349.030997276306,2361.3601207733154
2407.169650554657,2434.4305679798126,2385.7039546966553;2407.1111109256744,2413.402579307556,2382.705255508423;2394.9178037643433;2407.1146218776703,2416.41420173645,2406.7320506572723,2434.42977643013,2394.736059188843;2407.0800981521606,2416.3866806030273,2382.689449071884;2391.910171508789;2404.08110332489,2416.4072127342224
2483.6396346092224,2504.9212641716003,2446.7383036613464;2462.2082467079163;2474.413877725601,2492.896993160248,2446.7773225307465;2459.213324546814;2471.403813123703;2483.587560892105,2492.886730670929,2473.8132655620575,2504.920503616333,2446.7773253917694;2459.242151737213;2474.3877732753754,2492.891469478607,2443.7152140140533;2459.172751188278;2468.4091215133667;2483.5727169513702,2492.902665615082
2544.8382470607758,2563.1284313201904,2520.2841641902924;2532.5123903751373;2544.7728867530823,2554.1110541820526,2514.2375073432922;2526.4005501270294;2544.6419570446014,2554.097409963608,2541.2926394939423,2563.1272649765015,2514.2524168491364;2532.5123937129974;2544.768884897232,2554.118845462799,2520.2805647850037;2532.469016313553;2544.732829093933,2551.1028072834015
2612.096100091934,2636.3355960845947,2578.4340143203735;2587.680122613907;2605.812542438507,2618.292935371399,2578.4518027305603;2590.6701686382294;2605.830207824707,2621.3254914283752,2602.4765486717224,2636.3344552516937,2575.4014341831207;2587.649286031723;2599.824511528015;2609.2100715637207,2621.3207607269287,2575.3572392463684;2584.6422412395477;2599.806691646576;2611.9970400333405,2618.3115725517273
2688.4830634593964,2706.7064967155457,2651.7701354026794;2663.952906847;2676.1738986968994;2688.421908378601,2697.7122197151184,2648.775533914566;2663.9680387973785;2676.1829566955566;2688.4219024181366,2697.7022132873535,2678.754822254181,2706.7053039073944,2645.739880800247;2660.930676460266;2673.1396799087524;2685.328941822052,2697.7069487571716,2648.735090494156;2660.9423246383667;2673.125296831131;2682.3306221961975,2697.69615983963
2752.5783083438873,2773.801372051239,2719.0530285835266;2734.1944303512573;2746.389100074768,2761.790815591812,2719.038975954056;2734.207156419754;2746.3752393722534,2761.8045587539673,2746.089030981064,2773.8006167411804,2716.0453794002533;2728.2188749313354;2740.3684260845184;2749.512659549713,2761.7960319519043,2716.0412163734436;2728.2149064540863;2737.369569540024;2752.52210855484,2761.808967113495
2813.7752754688263,2832.0366752147675,2789.0595366954803;2801.482874393463;2813.715580224991,2823.0167512893677,2789.285651922226;2801.46976852417;2813.7115552425385,2823.033449411392,2810.078784942627,2832.0359284877777,2785.9913895130157;2795.300340652466;2810.5055437088013,2823.0291182994843,2786.04065656662;2798.3150379657745;2807.5119619369507,2823.0228521823883
2874.830046892166,2893.0736684799194,2847.3528611660004;2856.5251224040985;2874.774566411972,2884.0570521354675,2847.364931821823;2859.5472581386566;2871.7318363189697,2884.064241170883,2868.383020401001,2893.072489976883,2844.2895386219025;2853.5043494701385;2868.736079454422,2884.0616199970245,2841.2959694862366;2856.5544199943542;2868.7397651672363,2884.060402393341
2932.7621006965637,2951.0423839092255,2905.409080505371;2920.521236181259;2932.692044019699,2942.0332391262054,2908.372264146805;2917.530458688736;2929.713203907013,2942.027130842209,2929.420780658722,2951.0412344932556,2902.377954006195;2917.563091278076;2932.6887090206146,2942.020519733429,2905.3785347938538;2914.538803100586;2929.717610836029,2942.0381801128387
2999.9955410957336,3015.231504917145,2963.3617153167725;2978.777724504471;2990.931634902954,3012.2279675006866,2963.4229011535645;2987.945365190506,3009.219685792923,2987.3879692554474,3015.230365753174,2978.4033892154694;2999.9301302433014,3006.218258857727,2963.3952162265778;2975.7682774066925;2984.9274044036865,3009.218902826309
3064.239579677582,3085.4622983932495,3027.5983595848083;3039.888233423233;3057.99405169487,3073.4475679397583,3027.53813290596;3042.8587715625763;3058.009843349457,3073.4389128684998,3054.564108848572,3085.461550951004,3027.5607702732086;3039.78826379776;3049.0019738674164;3064.1896278858185,3073.444186449051,3027.5983629226685;3039.8558416366577;3052.0088398456573;3061.16010594368,3073.446742296219
3128.2652456760406,3149.4903824329376,3097.7561373710632;3109.941817998886;3119.2037601470947,3137.4791741371155,3100.749671459198;3112.9825282096863;3128.2162823677063,3137.4744210243225,3118.761520385742,3149.488965034485,3103.7872970104218;3115.998936653137;3125.162622690201,3137.454414844513,3094.752582550049;3109.958907842636;3119.188827753067,3137.4770181179047
3192.719405412674,3210.9861962795258,3161.8252940177917;3174.0257062911987;3189.176959991455,3201.96778011322,3161.7823102474213;3174.0098764896393;3186.1810340881348,3201.9657180309296,3188.8316802978516,3210.985014438629,3161.82529091835;3171.0129556655884;3183.4369423389435;3192.666399240494,3201.9760468006134,3161.7873253822327;3170.976541042328;3183.4527580738068;3192.6517944335938,3201.970099925995
3247.706000328064,3265.9562458992004,3226.270021915436;3238.423896551132,3256.9324808120728,3223.271102666855;3235.4355108737946;3247.627616405487,3256.9396584033966,3247.278440952301,3265.955084323883,3223.30104970932;3247.4277613162994,3256.9117317199707,3223.2461729049683;3232.4317514896393;3247.617931365967,3253.921698331833
